split,filename,objects_per_image
valid,c--4-_jpg.rf.f69e65573d335931c14ee37a0cf9af6f.jpg,13
valid,c--40-_jpg.rf.9f217f3f081c76f280a24c03f91fce7b.jpg,6
valid,c--41-_jpg.rf.5615879d294858630cf3ce62385553e2.jpg,11
valid,c--42-_jpg.rf.6ac4e7861933cafe922f3abcf1384eed.jpg,13
valid,c--43-_jpg.rf.8c4959bd330ff5ac473ccc296ebfc27a.jpg,14
valid,c--44-_jpg.rf.aae771386d128b9756e935a45d2d7c5c.jpg,15
valid,c--45-_jpg.rf.a6a1d41b212d4b9ea7290a4474ed4473.jpg,7
valid,c--46-_jpg.rf.dc818e8db1b49c87b872e0919f535125.jpg,14
valid,c--47-_jpg.rf.641b989be2eb6c20fcbf9f591cac1f11.jpg,8
valid,c--48-_jpg.rf.27b501a811a3c5fff2e016aed54df53b.jpg,8
valid,c--49-_jpg.rf.c945f2e5ebfb7b16328e4bd970003cb0.jpg,8
valid,c--5-_jpg.rf.e987df9bff6061ef3010945913a35d59.jpg,6
valid,c--50-_jpg.rf.b3f95f199205f73aaa53e00bfeb2a21d.jpg,6
valid,c--51-_jpg.rf.fd39da9ab3817fc910f73805615dd55c.jpg,9
valid,c--52-_jpg.rf.04dbfa2df074ab4c13ee61da878cce86.jpg,11
valid,c--53-_jpg.rf.08a6885937f0e85045ad0ca2f94c05f8.jpg,9
valid,c--54-_jpg.rf.dcda4d5fd6da39d739cd613b414c731e.jpg,4
valid,c--55-_jpg.rf.fe4f8cfb75f3da70e30f98dfcced9d2c.jpg,9
valid,c--56-_jpg.rf.327e9572816d254e294e1bd2dd41918a.jpg,16
valid,c--57-_jpg.rf.124bdf17a8e81f82372621c8ef41915c.jpg,14
valid,c--58-_jpg.rf.996d121726d06f8d58bdb6909d35bd47.jpg,8
valid,c--59-_jpg.rf.4a86418df2cc6824dd52d53f6f9e20d5.jpg,8
valid,c--6-_jpg.rf.9ff82a58a37f91f8e6f57c4b9f09ee81.jpg,12
valid,c--60-_jpg.rf.8a696cfbdfe586ebb9ce57daebb8da17.jpg,10
valid,c--61-_jpg.rf.6bdcdbae7ebb1515ee203cf9a79eade0.jpg,10
valid,c--62-_jpg.rf.d14c9bc47d5073872883622ac6fef3b1.jpg,14
valid,c--63-_jpg.rf.3d66391c67ed0068cfd7847189eed6e0.jpg,21
valid,c--64-_jpg.rf.eaa73a88b5baa9db91ba9aa42a204611.jpg,11
valid,c--65-_jpg.rf.991c343f81438255490fe97e5e285ad5.jpg,11
valid,c--66-_jpg.rf.a6c86839628f180ad5e8b8421ed20873.jpg,13
valid,c--67-_jpg.rf.03c27a6e809cbfcf3ac36e52a83b6ee5.jpg,14
valid,c--68-_jpg.rf.f08b69d4c04cc2b51516b5e1d71e6cef.jpg,18
valid,c--69-_jpg.rf.3957a3460762ebdef8b08e044289b229.jpg,13
valid,c--7-_jpg.rf.c6ffcb2b7210f2a9803ecade4423dbac.jpg,14
valid,c--70-_jpg.rf.050e808aa9f90f3d0097f57e61887b5f.jpg,15
valid,c--71-_jpg.rf.b1cc381d982d258583014caf2cdc3a35.jpg,16
valid,c--72-_jpg.rf.e3cdcdf20310e9432bf6fb7e91576872.jpg,12
valid,c--73-_jpg.rf.82225c2e474e6f517e8e668051b99970.jpg,12
valid,c--74-_jpg.rf.1e1e220f9d653d2eb7348d9b13a19c2f.jpg,15
valid,c--75-_jpg.rf.0c182238125f83ccaacc8677f3f16f00.jpg,11
valid,c--76-_jpg.rf.79ebbcca309c298a16fc362a78234fb0.jpg,11
valid,c--77-_jpg.rf.d0757ba2fd080cc2bf7eabe8c1ede585.jpg,10
valid,c--78-_jpg.rf.ebbe97357e52c519aed13647cdefae27.jpg,11
valid,c--79-_jpg.rf.a989da0905327fd55ae0bf5e6bb0f9cf.jpg,10
valid,c--8-_jpg.rf.6a58234f1d1bc7051816e00949215841.jpg,10
valid,c--80-_jpg.rf.c1d42d212a2a712ec9d6ee142c288344.jpg,10
valid,c--81-_jpg.rf.e52081310dbb8e3fff8e5ea663abba98.jpg,10
valid,c--82-_jpg.rf.98a655b37dc393a91af5501459685878.jpg,8
valid,c--83-_jpg.rf.9f541a40b42ccd5070759c68df1338e8.jpg,8
valid,c--84-_jpg.rf.57fb8761bfbe6030b7b4b2b46be0787a.jpg,9
valid,c--85-_jpg.rf.f6838c602dceccd3b68d69db59154172.jpg,8
valid,c--86-_jpg.rf.4ec983fac5ca777574451d5549033606.jpg,6
valid,c--87-_jpg.rf.c7180b1074e47bceb0985944a0dc085e.jpg,8
valid,c--88-_jpg.rf.34d7d608352ba8b74f1b82d433e7c1c7.jpg,9
valid,c--89-_jpg.rf.285c476d489dcc60e2c2087e9d0a38a3.jpg,10
valid,c--9-_jpg.rf.9e6a6e449de3217a6737923d26a276d0.jpg,10
valid,c--90-_jpg.rf.7341660982749acd4f79f3b7fd004e0b.jpg,3
valid,c--91-_jpg.rf.fd4615a24ba1bf4c59222cf13db5c464.jpg,2
valid,c--92-_jpg.rf.1bc5c02d6bd4041847097d4f58804260.jpg,6
valid,c--93-_jpg.rf.6b75dd24411c3ff857686011d4adbb68.jpg,7
valid,c--94-_jpg.rf.c627b1f3c4503b49d23df4995bdf2797.jpg,8
valid,c--95-_jpg.rf.040898b558cf72633e939a31415b00cf.jpg,10
valid,c--96-_jpg.rf.8d2da905c6aef356ed00ffaee5d88216.jpg,5
valid,c--97-_jpg.rf.7d8a55ef0acaba6d85161d5327dc2ab1.jpg,5
valid,c--98-_jpg.rf.dc4bb77820fa1868fd06673f8f9acb94.jpg,3
valid,c--99-_jpg.rf.8e62e693e2d2ec6c58d64e9673e410b7.jpg,3
valid,d--14-_jpg.rf.721fb3ecbe01cf8e0ea25aba8aadf5ff.jpg,3
valid,d--17-_jpg.rf.22ba2f8b8b408084198875024de87813.jpg,3
valid,d--18-_jpg.rf.56f9d9426478a463e3d2342346b02fc6.jpg,3
valid,d--42-_jpg.rf.0811848782d8f404779d8317f549fcd1.jpg,2
valid,d--43-_jpg.rf.614289e8894cf559ab218b2fcdc0b02e.jpg,3
valid,d--45-_jpg.rf.467252ef1218f9dec3cfc63de01c3eec.jpg,2
valid,d--54-_jpg.rf.b2c223f16454ffe9a2b3c013d01ff5a6.jpg,3
valid,d--57-_jpg.rf.c05a10a639d08e6bc69a5feb78856959.jpg,4
valid,d--58-_jpg.rf.bd3fa7b2def684beeae6eb2bc61289e5.jpg,4
valid,d--59-_jpg.rf.4a27f3dc984023509fec8c6a4de30a76.jpg,3
valid,d--6-_jpg.rf.3c64d69dbe8bbddcfb7691cacc2bccbb.jpg,1
valid,d--68-_jpg.rf.a939856757dd8a36ffb6c48b364522ba.jpg,4
valid,d--69-_jpg.rf.cba7e7baf07068e9390dd49595bb4cde.jpg,3
valid,d--75-_jpg.rf.3b1bf5766e57e9f1de9a1df32f069cb0.jpg,4
valid,d--77-_jpg.rf.84995c9e1346e58c80469258e984e259.jpg,4
valid,d--81-_jpg.rf.cd6b045374185d67cc7a38a6378265cf.jpg,4
valid,d--85-_jpg.rf.306207ac8094d1cf2db43ab3740bcc16.jpg,3
valid,f--103-_jpg.rf.ed9b67fd6b80a99ad4bde6a583098131.jpg,12
valid,f--11-_jpg.rf.3f002db831a7cff3ff47824394658d2d.jpg,8
valid,f--134-_jpg.rf.9b0bb35a947fd0b393fbc6cd2e0e7fbc.jpg,5
valid,f--135-_jpg.rf.da5d89174df74166cf10d84d786ac83e.jpg,8
valid,f--137-_jpg.rf.66f2bb89726e9a6719c952be6104341d.jpg,10
valid,f--138-_jpg.rf.072ce3b77221d1e986b6a16cdb665dd1.jpg,12
valid,f--144-_jpg.rf.ed5510c624dd84bd65e21483c4aa760d.jpg,6
valid,f--147-_jpg.rf.021b9250b139c3ff578d10b64dfeff95.jpg,7
valid,f--148-_jpg.rf.77f505d8bb4a9f89dfa8a596bf881709.jpg,5
valid,f--149-_jpg.rf.794975c6f460b59c78e3dcc5f0de69c8.jpg,10
valid,f--15-_jpg.rf.f9cc0c09bcf07409978fc11d674e94b0.jpg,7
valid,f--150-_jpg.rf.6b705da474117512fe933182304b2722.jpg,9
valid,f--158-_jpg.rf.8b6f5b9b1304213ced02bd17ac1a8a76.jpg,16
valid,f--163-_jpg.rf.d94bb6ab9a006caa6f49daeac1d3c1db.jpg,15
valid,f--166-_jpg.rf.cf337eb20d9cf6095fab46139cb62218.jpg,6
valid,f--169-_jpg.rf.85d55df7c3bff552202ff707c505604a.jpg,12
valid,f--182-_jpg.rf.3168edb7cf7f6a2d8073fbc0ccb784e1.jpg,9
valid,f--196-_jpg.rf.09ae3f755b81acd5075c587a15b7feed.jpg,13
valid,f--200-_jpg.rf.645677c4f2c27c0ee1428f8f4eb21ab0.jpg,15
valid,f--28-_jpg.rf.de4fc5ebba3bbc0baea64e669225c7c5.jpg,4
valid,f--46-_jpg.rf.56f235e94be31d30b971fa58c20b7b50.jpg,11
valid,f--5-_jpg.rf.3f432ceb94aa0081a348c99e6f38463f.jpg,12
valid,f--63-_jpg.rf.63d2d0ffb809747cd6893cea91ba90e5.jpg,21
valid,f--69-_jpg.rf.f64befeb75667b0721e71c38d792398f.jpg,12
valid,f--76-_jpg.rf.bb8558129ef69b8ac4cbd84c63003c9d.jpg,14
valid,f--81-_jpg.rf.81c38398a7e4015a09b5db1b6e84c530.jpg,17
