filename,width,height,class,xmin,ymin,xmax,ymax,split,image_path,bbox_width,bbox_height,bbox_area,image_area,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x,bbox_center_y,bbox_center_x_ratio,bbox_center_y_ratio,image_exists
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,424,420,469,472,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,45,52,2340,302331,0.007739861277870943,0.8653846153846154,446.5,446.0,0.7930728241563055,0.8305400372439479,True
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,459,0,562,102,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,103,102,10506,302331,0.034749992557825696,1.0098039215686274,510.5,51.0,0.9067495559502664,0.09497206703910614,True
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,430,230,562,375,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,132,145,19140,302331,0.06330809609335464,0.9103448275862069,496.0,302.5,0.8809946714031972,0.5633147113594041,True
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,266,449,422,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,156,87,13572,302331,0.044891195411651465,1.793103448275862,344.0,492.5,0.61101243339254,0.9171322160148976,True
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,0,346,49,458,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,49,112,5488,302331,0.018152290039724673,0.4375,24.5,402.0,0.043516873889875664,0.7486033519553073,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,275,37,297,60,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,22,23,506,302331,0.001673662310513973,0.9565217391304348,286.0,48.5,0.5079928952042628,0.09031657355679702,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,219,60,268,120,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,49,60,2940,302331,0.009724441092709646,0.8166666666666667,243.5,90.0,0.4325044404973357,0.16759776536312848,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,119,94,142,110,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,23,16,368,302331,0.0012172089531010714,1.4375,130.5,102.0,0.23179396092362345,0.18994413407821228,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,329,130,351,148,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,22,18,396,302331,0.0013098226777935441,1.2222222222222223,340.0,139.0,0.6039076376554174,0.25884543761638734,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,55,140,73,162,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,18,22,396,302331,0.0013098226777935441,0.8181818181818182,64.0,151.0,0.11367673179396093,0.2811918063314711,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,102,175,127,201,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,25,26,650,302331,0.002149961466075262,0.9615384615384616,114.5,188.0,0.2033747779751332,0.3500931098696462,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,355,179,377,204,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,22,25,550,302331,0.0018191981636021446,0.88,366.0,191.5,0.650088809946714,0.35661080074487894,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,122,214,139,242,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,17,28,476,302331,0.001574433319772038,0.6071428571428571,130.5,228.0,0.23179396092362345,0.4245810055865922,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,490,244,518,267,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,28,23,644,302331,0.002130115667926875,1.2173913043478262,504.0,255.5,0.8952042628774423,0.4757914338919926,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,432,267,454,300,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,22,33,726,302331,0.002401341575954831,0.6666666666666666,443.0,283.5,0.7868561278863233,0.5279329608938548,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,279,280,303,304,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,24,24,576,302331,0.0019051966222451552,1.0,291.0,292.0,0.5168738898756661,0.5437616387337058,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,89,302,122,330,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,33,28,924,302331,0.003056252914851603,1.1785714285714286,105.5,316.0,0.18738898756660746,0.5884543761638734,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,429,312,444,339,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,15,27,405,302331,0.0013395913750161247,0.5555555555555556,436.5,325.5,0.7753108348134992,0.6061452513966481,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,222,337,236,360,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,14,23,322,302331,0.0010650578339634375,0.6086956521739131,229.0,348.5,0.4067495559502664,0.648975791433892,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,277,337,302,370,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,25,33,825,302331,0.002728797245403217,0.7575757575757576,289.5,353.5,0.5142095914742452,0.6582867783985102,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,190,380,213,403,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,23,23,529,302331,0.00174973787008279,1.0,201.5,391.5,0.35790408525754885,0.729050279329609,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,342,377,378,419,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,36,42,1512,302331,0.005001141133393532,0.8571428571428571,360.0,398.0,0.6394316163410302,0.7411545623836127,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,119,482,158,512,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,39,30,1170,302331,0.0038699306389354715,1.3,138.5,497.0,0.24600355239786856,0.925512104283054,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,334,500,357,523,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,23,23,529,302331,0.00174973787008279,1.0,345.5,511.5,0.6136767317939609,0.952513966480447,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,282,507,312,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,30,29,870,302331,0.0028776407315161197,1.0344827586206897,297.0,521.5,0.5275310834813499,0.9711359404096834,True
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,325,527,346,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,21,9,189,302331,0.0006251426416741915,2.3333333333333335,335.5,531.5,0.5959147424511545,0.9897579143389199,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,369,9,395,35,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,26,26,676,302331,0.0022359599247182725,1.0,382.0,22.0,0.6785079928952042,0.040968342644320296,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,265,34,286,59,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,21,25,525,302331,0.0017365073379838653,0.84,275.5,46.5,0.48934280639431615,0.08659217877094973,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,97,47,123,71,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,26,24,624,302331,0.0020639630074322513,1.0833333333333333,110.0,59.0,0.19538188277087035,0.10986964618249534,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,162,42,192,76,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,30,34,1020,302331,0.0033737856852257956,0.8823529411764706,177.0,59.0,0.31438721136767317,0.10986964618249534,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,77,80,99,102,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,22,22,484,302331,0.0016008943839698874,1.0,88.0,91.0,0.15630550621669628,0.16945996275605213,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,162,92,203,121,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,41,29,1189,302331,0.0039327756664053635,1.4137931034482758,182.5,106.5,0.3241563055062167,0.19832402234636873,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,177,155,204,184,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,27,29,783,302331,0.002589876658364508,0.9310344827586207,190.5,169.5,0.3383658969804618,0.31564245810055863,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,224,186,256,223,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,32,37,1184,302331,0.0039162375012817075,0.8648648648648649,240.0,204.5,0.42628774422735344,0.3808193668528864,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,302,192,326,219,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,24,27,648,302331,0.0021433462000257997,0.8888888888888888,314.0,205.5,0.5577264653641207,0.38268156424581007,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,499,220,528,248,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,29,28,812,302331,0.0026857980160817116,1.0357142857142858,513.5,234.0,0.9120781527531083,0.43575418994413406,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,335,255,362,279,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,27,24,648,302331,0.0021433462000257997,1.125,348.5,267.0,0.6190053285968028,0.4972067039106145,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,2,339,28,361,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,26,22,572,302331,0.0018919660901462305,1.1818181818181819,15.0,350.0,0.02664298401420959,0.6517690875232774,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,0,392,32,415,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,32,23,736,302331,0.0024344179062021428,1.391304347826087,16.0,403.5,0.028419182948490232,0.7513966480446927,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,220,394,253,427,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,33,33,1089,302331,0.0036020123639322462,1.0,236.5,410.5,0.4200710479573712,0.7644320297951583,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,249,419,271,449,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,22,30,660,302331,0.0021830377963225735,0.7333333333333333,260.0,434.0,0.46181172291296624,0.8081936685288641,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,150,457,170,480,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,20,23,460,302331,0.0015215111913763392,0.8695652173913043,160.0,468.5,0.2841918294849023,0.87243947858473,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,62,487,103,515,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,41,28,1148,302331,0.0037971627123913857,1.4642857142857142,82.5,501.0,0.14653641207815277,0.9329608938547486,True
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,209,514,227,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,18,22,396,302331,0.0013098226777935441,0.8181818181818182,218.0,525.0,0.3872113676731794,0.9776536312849162,True
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,74,0,266,73,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,192,73,14016,302331,0.046359784474632106,2.6301369863013697,170.0,36.5,0.3019538188277087,0.06797020484171322,True
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,230,403,458,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,228,133,30324,302331,0.10030066384194807,1.7142857142857142,344.0,469.5,0.61101243339254,0.8743016759776536,True
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,461,315,562,409,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,101,94,9494,302331,0.031402667936797746,1.074468085106383,511.5,362.0,0.9085257548845471,0.6741154562383612,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,184,184,258,236,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,74,52,3848,302331,0.01272777187916555,1.4230769230769231,221.0,210.0,0.3925399644760213,0.39106145251396646,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,344,282,378,334,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,34,52,1768,302331,0.005847895187724712,0.6538461538461539,361.0,308.0,0.6412078152753108,0.5735567970204841,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,320,340,363,376,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,43,36,1548,302331,0.005120215922283854,1.1944444444444444,341.5,358.0,0.6065719360568383,0.6666666666666666,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,124,414,173,457,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,49,43,2107,302331,0.00696918278310858,1.1395348837209303,148.5,435.5,0.26376554174067496,0.8109869646182495,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,35,487,79,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,44,49,2156,302331,0.0071312568013204075,0.8979591836734694,57.0,511.5,0.10124333925399645,0.952513966480447,True
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,322,494,349,531,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,27,37,999,302331,0.003304325391706441,0.7297297297297297,335.5,512.5,0.5959147424511545,0.9543761638733705,True
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,0,0,162,208,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,162,208,33696,302331,0.11145400240134158,0.7788461538461539,81.0,104.0,0.1438721136767318,0.19366852886405958,True
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,343,25,453,159,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,110,134,14740,302331,0.04875451078453748,0.8208955223880597,398.0,92.0,0.7069271758436945,0.1713221601489758,True
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,379,248,507,347,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,128,99,12672,302331,0.04191432568939341,1.292929292929293,443.0,297.5,0.7868561278863233,0.5540037243947858,True
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,435,372,539,448,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,104,76,7904,302331,0.026143531427475185,1.368421052631579,487.0,410.0,0.8650088809946714,0.7635009310986964,True
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,337,416,443,504,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,106,88,9328,302331,0.030853600854692374,1.2045454545454546,390.0,460.0,0.6927175843694494,0.8566108007448789,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,209,0,267,52,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,58,52,3016,302331,0.009975821202589216,1.1153846153846154,238.0,26.0,0.4227353463587922,0.048417132216014895,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,4,220,48,253,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,44,33,1452,302331,0.004802683151909662,1.3333333333333333,26.0,236.5,0.046181172291296625,0.4404096834264432,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,262,245,317,297,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,55,52,2860,302331,0.009459830450731153,1.0576923076923077,289.5,271.0,0.5142095914742452,0.5046554934823091,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,145,289,172,326,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,27,37,999,302331,0.003304325391706441,0.7297297297297297,158.5,307.5,0.28152753108348133,0.5726256983240223,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,20,514,59,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,39,22,858,302331,0.0028379491352193455,1.7727272727272727,39.5,525.0,0.07015985790408526,0.9776536312849162,True
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,152,510,192,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,40,26,1040,302331,0.003439938345720419,1.5384615384615385,172.0,523.0,0.30550621669627,0.9739292364990689,True
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,103,33,174,100,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,71,67,4757,302331,0.015734410298646185,1.0597014925373134,138.5,66.5,0.24600355239786856,0.12383612662942271,True
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,146,214,222,288,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,76,74,5624,302331,0.01860212813108811,1.027027027027027,184.0,251.0,0.3268206039076377,0.46741154562383613,True
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,310,282,369,358,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,59,76,4484,302331,0.014831426482894575,0.7763157894736842,339.5,320.0,0.6030195381882771,0.595903165735568,True
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,0,268,57,347,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,57,79,4503,302331,0.014894271510364468,0.7215189873417721,28.5,307.5,0.050621669626998225,0.5726256983240223,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,215,0,281,29,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,66,29,1914,302331,0.006330809609335464,2.2758620689655173,248.0,14.5,0.4404973357015986,0.027001862197392923,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,304,0,381,73,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,77,73,5621,302331,0.01859220523201392,1.0547945205479452,342.5,36.5,0.6083481349911191,0.06797020484171322,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,235,152,298,215,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,63,63,3969,302331,0.013127995475158022,1.0,266.5,183.5,0.4733570159857904,0.34171322160148976,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,110,160,166,221,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,56,61,3416,302331,0.011298874412481685,0.9180327868852459,138.0,190.5,0.24511545293072823,0.3547486033519553,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,445,249,506,337,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,61,88,5368,302331,0.01775537407675693,0.6931818181818182,475.5,293.0,0.844582593250444,0.5456238361266295,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,74,390,107,408,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,33,18,594,302331,0.0019647340166903163,1.8333333333333333,90.5,399.0,0.16074600355239788,0.7430167597765364,True
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,315,504,371,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,56,32,1792,302331,0.005927278380318261,1.75,343.0,520.0,0.6092362344582594,0.9683426443202979,True
